45.410512941773085,43.923945740849746,27.65335987197007,45.704755124103166,5.356578933724604,3.3025722513090314,29.235140556887533,5.142056682454219,5.278402618834956,41.46681527910965,130.2956249505945,24.910242748552335,35.31549381894777,121.3927562552367,23.21474952526705,right
41.71427944833114,44.168221638239324,20.115125805105503,47.77176195796452,5.870836433494887,2.5057147805166995,28.833141118093565,2.999852611950729,2.984672169043679,47.92150879089975,120.13927139829066,30.267510929130022,46.26521764778204,99.38544769727058,27.007183718932843,right
36.92495778216401,46.1962580820179,17.50530531313314,47.53350672619646,6.105633529305629,2.8540582815853104,28.618037162986955,0.7390851502309931,6.313297833060472,53.90430359087307,115.28389134436466,29.910171997511824,50.51441341212219,93.74609155914753,25.227805713198748,right
46.72834290293779,44.55360464550508,26.14860628909838,43.882275639506,8.004167842303659,3.687822663720949,26.43629448689462,6.60092146933767,5.469049613833117,37.71344867313182,131.4341993333051,28.172677346532826,30.59210507214124,125.12841782723518,29.18680393066964,right
35.89606228335516,46.88822935682879,17.909140556810872,47.73919747038221,5.12728409536336,2.7975955574211704,29.702974129270846,0.16100798204580594,4.405027292120038,60.873688210603795,106.95952596798787,35.88429030607191,55.49820595396492,92.74927575015536,31.01667429240008,right
37.12843733092277,46.939325275030974,17.174567327276005,47.52591601153885,5.101713426453602,2.7887711687779135,28.2761098720131,0.6757088825796945,3.9047761178333653,57.40750860370823,110.30281069728281,34.401296214300416,51.69461937966885,95.73776396417111,28.033412501337857,right
46.72834290293779,44.55360464550508,26.14860628909838,43.882275639506,8.004167842303659,3.687822663720949,26.43629448689462,6.60092146933767,5.469049613833117,37.71344867313182,131.4341993333051,28.172677346532826,30.59210507214124,125.12841782723518,29.18680393066964,right
38.18893807189788,47.18072940918378,17.158341886281402,47.510097968534595,5.355790660046389,2.6954088912044902,29.353254293101774,0.17227407648760595,5.019037261431343,60.61202549283167,107.34130928664767,33.04469624493404,56.24394953942833,91.17926192934823,28.324333437685937,right
38.02625193289899,49.39732014336243,18.47026070003327,46.18223542429382,4.5179592090794385,2.3960501402449985,30.522238915585334,1.1317704255744305,6.228302965403696,66.0582762289326,103.74086259992497,36.64295532730226,60.07485905330632,89.97358786924299,36.53602999550021,right
48.112673874189255,49.448675550511126,23.614482481012384,44.159813011517365,7.6256979071042945,5.253749090156059,27.82041054961094,6.864895955363775,7.433704198837859,42.95165705616745,127.66968501701507,32.08764190078629,29.796310109060737,126.3216423031202,28.086727607230962,right
38.677194799475515,49.54838652059596,19.159713036974022,46.26206055688033,4.602109430358206,1.9492391824194533,31.08447450263337,0.47929526581294035,5.585778040171068,67.77533424572813,101.12819537031838,37.802300506596914,63.0734781105596,88.06204613569469,36.76099279009388,right
37.57029789845481,49.859428805611095,20.399038177960687,46.64582563939282,4.478473571833198,2.954702129565539,32.08993347995172,0.7089699999562515,3.414383530863308,67.22333822305859,101.51089448740616,38.11463811191943,62.50459968908488,91.96965136431756,36.39594459889361,right
46.137716420313104,48.29108508925895,23.213725873369892,42.99693133272911,7.620343719471519,3.9869905552451157,28.084059053964893,5.975382107219963,6.044844674347792,43.4734091881334,125.9563480660871,29.06663713128137,31.814317951818744,119.69271793318767,30.005718045540117,right
34.1180372873321,52.41116059626818,21.453838361512716,45.43587567847258,3.78304816671279,3.114896536762216,30.164525984112252,3.2936583226268046,2.9578329708355087,65.12551113144646,103.3387660597512,38.29715034553091,61.037950751893376,92.03736113214646,33.8374412753948,right
